Timestamp,Longitude,Latitude,Operatorname,Node,CellID,LAC,NetworkTech,Level,Qual,SNR,CQI,LTERSSI,EventType,EventDetails,State,SourceFile
2025.07.18_23.16.37,-17.431192,14.668581,expresso,2,10332,3000,3G,-69.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.16.38,-17.431192,14.668581,expresso,2,10332,3000,3G,-69.0,-2.0,,,,CALL_END,608-03-3000-2-10332,I,expresso_log_events.txt
2025.07.18_23.16.39,-17.431192,14.668581,expresso,2,10332,3000,3G,-75.0,-2.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10332-10637-173:608-03-3000-2-10332-10637-172,I,expresso_log_events.txt
2025.07.18_23.16.39,-17.431192,14.668581,expresso,2,10332,3000,3G,-75.0,-2.0,,,,START UPLOAD,I,,expresso_log_events.txt
2025.07.18_23.16.52,-17.431192,14.668581,expresso,2,10332,3000,3G,-73.0,-4.0,,,,START DOWNLOAD,I,,expresso_log_events.txt
2025.07.18_23.17.34,-17.431192,14.668581,expresso,2,10332,3000,3G,-71.0,-4.0,,,,CALL_START,608-03-3000-2-10332 VOICE SEQUENCE:29,I,expresso_log_events.txt
2025.07.18_23.18.19,-17.431192,14.668581,expresso,2,10332,3000,3G,-77.0,-2.0,,,,CALL_END,608-03-3000-2-10332 VOICE SEQUENCE:29,V,expresso_log_events.txt
2025.07.18_23.18.52,-17.431192,14.668581,expresso,2,10332,3000,3G,-77.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.18.55,-17.431192,14.668581,expresso,2,10332,3000,3G,-77.0,-4.0,,,,START UPLOAD,V,,expresso_log_events.txt
2025.07.18_23.18.55,-17.431192,14.668581,expresso,2,10332,3000,3G,-77.0,-4.0,,,,CALL_END,608-03-3000-2-10332,I,expresso_log_events.txt
2025.07.18_23.19.08,-17.431192,14.668581,expresso,2,10332,3000,3G,-77.0,-4.0,,,,START DOWNLOAD,I,,expresso_log_events.txt
2025.07.18_23.19.50,-17.431192,14.668581,expresso,2,10332,3000,3G,-85.0,-3.0,,,,CALL_START,608-03-3000-2-10332 VOICE SEQUENCE:30,I,expresso_log_events.txt
2025.07.18_23.20.35,-17.431192,14.668581,expresso,2,10332,3000,3G,-79.0,-2.0,,,,CALL_END,608-03-3000-2-10332 VOICE SEQUENCE:30,V,expresso_log_events.txt
2025.07.18_23.21.08,-17.431193,14.668677,expresso,2,10332,3000,3G,-67.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.21.09,-17.431193,14.668677,expresso,2,10332,3000,3G,-67.0,-3.0,,,,CALL_END,608-03-3000-2-10332,I,expresso_log_events.txt
2025.07.18_23.21.10,-17.431193,14.668677,expresso,2,10332,3000,3G,-59.0,-3.0,,,,START UPLOAD,I,,expresso_log_events.txt
2025.07.18_23.21.11,-17.431193,14.668677,expresso,2,10333,3000,3G,-113.0,-3.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10332-10637-172:608-03-3000-2-10333-10637-173,I,expresso_log_events.txt
2025.07.18_23.21.15,-17.431193,14.668677,expresso,2,10338,3000,3G,-65.0,-5.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10333-10637-173:608-03-3000-2-10338-10687-172,I,expresso_log_events.txt
2025.07.18_23.21.23,-17.431099,14.668689,expresso,2,10338,3000,3G,-55.0,-4.0,,,,START DOWNLOAD,I,,expresso_log_events.txt
2025.07.18_23.22.05,-17.430728,14.668606,expresso,2,10338,3000,3G,-67.0,-4.0,,,,CALL_START,608-03-3000-2-10338 VOICE SEQUENCE:31,I,expresso_log_events.txt
2025.07.18_23.22.50,-17.430266,14.668667,expresso,2,10338,3000,3G,-67.0,-2.0,,,,CALL_END,608-03-3000-2-10338 VOICE SEQUENCE:31,V,expresso_log_events.txt
2025.07.18_23.23.23,-17.430078,14.668706,expresso,2,10338,3000,3G,-77.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.23.24,-17.430078,14.668706,expresso,2,10338,3000,3G,-79.0,-3.0,,,,CALL_END,608-03-3000-2-10338,I,expresso_log_events.txt
2025.07.18_23.23.25,-17.430078,14.668706,expresso,2,10338,3000,3G,-79.0,-3.0,,,,START UPLOAD,I,,expresso_log_events.txt
2025.07.18_23.23.38,-17.429982,14.668701,expresso,2,10338,3000,3G,-75.0,-3.0,,,,START DOWNLOAD,I,,expresso_log_events.txt
2025.07.18_23.24.20,-17.429544,14.668579,expresso,2,10338,3000,3G,-83.0,-5.0,,,,CALL_START,608-03-3000-2-10338 VOICE SEQUENCE:32,I,expresso_log_events.txt
2025.07.18_23.25.05,-17.42908,14.668722,expresso,2,10338,3000,3G,-87.0,-4.0,,,,CALL_END,608-03-3000-2-10338 VOICE SEQUENCE:32,V,expresso_log_events.txt
2025.07.18_23.25.39,-17.429066,14.669015,expresso,2,10338,3000,3G,-91.0,-4.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.25.40,-17.429066,14.669015,expresso,2,10338,3000,3G,-91.0,-4.0,,,,CALL_END,608-03-3000-2-10338,I,expresso_log_events.txt
2025.07.18_23.25.42,-17.429066,14.669015,expresso,2,10338,3000,3G,-85.0,-4.0,,,,START UPLOAD,I,,expresso_log_events.txt
2025.07.18_23.25.46,-17.429069,14.66911,expresso,1033,5,4112,4G,-88.0,-8.0,8.0,,-63.0,IRAT_CELL_RESELECTION_3G4G,608-03-3000-2-10338-10687-172:608-03-4112-1033-5-1673-470,I,expresso_log_events.txt
2025.07.18_23.25.47,-17.429069,14.66911,NO COVERAGE,-1,--,-200,-8,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.47,-17.429069,14.66911,1033,5,4112,4G,-88,-8.0,8.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.48,-17.429069,14.66911,NO COVERAGE,-1,--,-200,-8,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.48,-17.429069,14.66911,1033,5,4112,4G,-88,-8.0,8.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.49,-17.429069,14.66911,NO COVERAGE,-1,--,-200,-8,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.49,-17.429069,14.66911,1033,5,4112,4G,-89,-8.0,8.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.50,-17.429069,14.66911,NO COVERAGE,-1,--,-200,-8,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.50,-17.429069,14.66911,1033,5,4112,4G,-89,-8.0,8.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.51,-17.429069,14.66911,NO COVERAGE,-1,--,-200,-8,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.51,-17.429069,14.66911,1033,5,4112,4G,-89,-7.0,8.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.52,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.52,-17.429069,14.669209,1033,5,4112,4G,-89,-7.0,8.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.53,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.53,-17.429069,14.669209,1033,5,4112,4G,-90,-6.0,8.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.54,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-6,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.54,-17.429069,14.669209,1033,5,4112,4G,-90,-6.0,9.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.55,-17.429069,14.669209,1033,5,4112,4G,-90,-6.0,9.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.55,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-6,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.55,-17.429069,14.669209,1033,5,4112,4G,-91,-6.0,9.0,,-67.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.56,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-6,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.56,-17.429069,14.669209,1033,5,4112,4G,-91,-6.0,9.0,,-67.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.57,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-6,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.57,-17.429069,14.669209,1033,5,4112,4G,-97,-10.0,8.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.58,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.58,-17.429069,14.669209,1033,5,4112,4G,-97,-10.0,8.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.25.59,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.25.59,-17.429069,14.669209,1033,5,4112,4G,-97,-10.0,8.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.00,-17.429069,14.669209,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.00,-17.429069,14.669209,1033,5,4112,4G,-97,-10.0,7.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.01,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.01,-17.429107,14.669293,1033,5,4112,4G,-97,-9.0,7.0,,-71.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.02,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-9,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.02,-17.429107,14.669293,1033,5,4112,4G,-97,-9.0,6.0,,-71.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.03,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-9,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.03,-17.429107,14.669293,1033,5,4112,4G,-99,-11.0,5.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.04,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.04,-17.429107,14.669293,1033,5,4112,4G,-99,-11.0,5.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.05,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.05,-17.429107,14.669293,1033,5,4112,4G,-98,-11.0,4.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.06,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.06,-17.429107,14.669293,1033,5,4112,4G,-98,-11.0,4.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.07,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.07,-17.429107,14.669293,1033,5,4112,4G,-97,-10.0,2.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.08,-17.429107,14.669293,1033,5,4112,4G,-97,-10.0,2.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.08,-17.429107,14.669293,1033,5,4112,4G,-97,-10.0,2.0,,-69.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.09,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.09,-17.429107,14.669293,1033,5,4112,4G,-98,-14.0,2.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.10,-17.429107,14.669293,NO COVERAGE,-1,--,-200,-14,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.10,-17.429107,14.669293,1033,5,4112,4G,-98,-14.0,2.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.11,-17.429187,14.669361,NO COVERAGE,-1,--,-200,-14,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.11,-17.429187,14.669361,1033,5,4112,4G,-93,-11.0,1.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.12,-17.429187,14.669361,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.12,-17.429187,14.669361,1033,5,4112,4G,-93,-11.0,1.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.13,-17.429187,14.669361,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.13,-17.429187,14.669361,1033,5,4112,4G,-96,-14.0,1.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.14,-17.429187,14.669361,NO COVERAGE,-1,--,-200,-14,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.14,-17.429187,14.669361,1033,5,4112,4G,-96,-14.0,1.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.15,-17.429187,14.669361,NO COVERAGE,-1,--,-200,-14,,,,,,,,,expresso_log_events.txt
2025.07.18_23.26.15,-17.429187,14.669361,1033,5,4112,4G,-96,-14.0,0.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.26.27,-17.429215,14.669503,expresso,1033,4,4112,4G,-93.0,-12.0,0.0,,-63.0,HANDOVER_DATA_4G4G,608-03-4112-1033-5-1673-470:608-03-4112-1033-4-1673-468,D,expresso_log_events.txt
2025.07.18_23.26.38,-17.429189,14.669601,expresso,1033,4,4112,4G,-87.0,-11.0,3.0,,-57.0,CALL_START,608-03-4112-1033-4 VOICE SEQUENCE:33,I,expresso_log_events.txt
2025.07.18_23.26.41,-17.429189,14.669601,expresso,2,10332,3000,3G,-85.0,-9.0,,,,CSFB_4G3G,2542,VD,expresso_log_events.txt
2025.07.18_23.26.41,-17.429189,14.669601,expresso,2,10332,3000,3G,-85.0,-9.0,,,,IRAT_HANDOVER_VOICE_4G3G,608-03-4112-1033-4-1673-468:608-03-3000-2-10332-10637-172,VD,expresso_log_events.txt
2025.07.18_23.26.54,-17.429189,14.669601,expresso,2,10331,3000,3G,-75.0,-6.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10332-10637-172:608-03-3000-2-10331-10637-172,VD,expresso_log_events.txt
2025.07.18_23.27.23,-17.428835,14.669948,expresso,2,10331,3000,3G,-75.0,-3.0,,,,CALL_END,608-03-3000-2-10331 VOICE SEQUENCE:33,V,expresso_log_events.txt
2025.07.18_23.27.24,-17.428835,14.669948,expresso,2,10332,3000,3G,-79.0,-3.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10331-10637-172:608-03-3000-2-10332-10637-172,V,expresso_log_events.txt
2025.07.18_23.27.51,-17.428446,14.669849,expresso,2,10622,3000,3G,-75.0,-3.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10332-10637-172:608-03-3000-2-10622-10637-172,V,expresso_log_events.txt
2025.07.18_23.27.56,-17.428351,14.66983,expresso,2,10622,3000,3G,-79.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.27.59,-17.428351,14.66983,expresso,2,10622,3000,3G,-79.0,-3.0,,,,CALL_END,608-03-3000-2-10622,D,expresso_log_events.txt
2025.07.18_23.28.01,-17.428351,14.66983,expresso,2,10622,3000,3G,-79.0,-3.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.28.14,-17.428257,14.669803,expresso,2,10622,3000,3G,-79.0,-3.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.28.41,-17.427977,14.669799,expresso,2,40623,3000,3G,-75.0,-3.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10622-10637-172:608-03-3000-2-40623-2947-167,D,expresso_log_events.txt
2025.07.18_23.28.51,-17.427882,14.669789,expresso,2,40622,3000,3G,-61.0,-6.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-40623-2947-167:608-03-3000-2-40622-2947-167,D,expresso_log_events.txt
2025.07.18_23.28.58,-17.427787,14.669772,expresso,2,40622,3000,3G,-63.0,-5.0,,,,CALL_START,608-03-3000-2-40622 VOICE SEQUENCE:34,D,expresso_log_events.txt
2025.07.18_23.29.11,-17.427687,14.669787,expresso,2,40623,3000,3G,-59.0,-3.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-40622-2947-167:608-03-3000-2-40623-2947-167,VD,expresso_log_events.txt
2025.07.18_23.29.43,-17.4274,14.669773,expresso,2,40623,3000,3G,-57.0,-2.0,,,,CALL_END,608-03-3000-2-40623 VOICE SEQUENCE:34,VD,expresso_log_events.txt
2025.07.18_23.30.16,-17.427226,14.669951,expresso,2,40623,3000,3G,-51.0,-2.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_23.30.18,-17.427226,14.669951,expresso,2,40623,3000,3G,-53.0,-2.0,,,,CALL_END,608-03-3000-2-40623,D,expresso_log_events.txt
2025.07.18_23.30.20,-17.427178,14.67003,expresso,2,40623,3000,3G,-53.0,-2.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.30.33,-17.427125,14.670106,expresso,2,40623,3000,3G,-51.0,-2.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.30.53,-17.427005,14.670253,expresso,2,10625,3000,3G,-51.0,-4.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-40623-2947-167:608-03-3000-2-10625-10662-166,D,expresso_log_events.txt
2025.07.18_23.31.15,-17.426899,14.670405,expresso,2,10625,3000,3G,-51.0,-2.0,,,,CALL_START,608-03-3000-2-10625 VOICE SEQUENCE:35,I,expresso_log_events.txt
2025.07.18_23.32.00,-17.426844,14.670563,expresso,2,10625,3000,3G,-53.0,-2.0,,,,CALL_END,608-03-3000-2-10625 VOICE SEQUENCE:35,V,expresso_log_events.txt
2025.07.18_23.32.33,-17.426726,14.670811,expresso,2,10625,3000,3G,-55.0,-2.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.32.34,-17.426726,14.670811,expresso,2,10625,3000,3G,-55.0,-2.0,,,,CALL_END,608-03-3000-2-10625,D,expresso_log_events.txt
2025.07.18_23.32.38,-17.426726,14.670811,expresso,2,10625,3000,3G,-59.0,-2.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.32.51,-17.426697,14.670898,expresso,2,10625,3000,3G,-63.0,-3.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.33.34,-17.426697,14.670898,expresso,2,10625,3000,3G,-59.0,-2.0,,,,CALL_START,608-03-3000-2-10625 VOICE SEQUENCE:36,I,expresso_log_events.txt
2025.07.18_23.33.36,-17.426697,14.670898,expresso,2,10625,3000,3G,-65.0,-2.0,,,,CALL_BLOCK,608-03-3000-2-10625 VOICE SEQUENCE:36,VD,expresso_log_events.txt
2025.07.18_23.34.08,-17.426631,14.671176,expresso,2,10624,3000,3G,-59.0,-2.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10625-10662-166:608-03-3000-2-10624-10662-166,VD,expresso_log_events.txt
2025.07.18_23.34.11,-17.426631,14.671176,expresso,2,10624,3000,3G,-65.0,-2.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_23.34.15,-17.426624,14.67127,expresso,2,10624,3000,3G,-65.0,-2.0,,,,START UPLOAD,VD,,expresso_log_events.txt
2025.07.18_23.34.28,-17.426607,14.671362,expresso,2,10624,3000,3G,-65.0,-4.0,,,,START DOWNLOAD,VD,,expresso_log_events.txt
2025.07.18_23.34.56,-17.426599,14.671456,expresso,2,10624,3000,3G,-63.0,-3.0,,,,CALL_END,608-03-3000-2-10624,I,expresso_log_events.txt
2025.07.18_23.35.10,-17.426595,14.671553,expresso,2,10624,3000,3G,-71.0,-4.0,,,,CALL_START,608-03-3000-2-10624 VOICE SEQUENCE:37,D,expresso_log_events.txt
2025.07.18_23.35.55,-17.426516,14.671914,expresso,2,10624,3000,3G,-61.0,-3.0,,,,CALL_END,608-03-3000-2-10624 VOICE SEQUENCE:37,VD,expresso_log_events.txt
2025.07.18_23.36.28,-17.42674,14.672162,expresso,2,10624,3000,3G,-65.0,-3.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_23.36.30,-17.42674,14.672162,expresso,2,10624,3000,3G,-65.0,-3.0,,,,CALL_END,608-03-3000-2-10624,D,expresso_log_events.txt
2025.07.18_23.36.33,-17.42674,14.672162,expresso,2,10624,3000,3G,-67.0,-3.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.36.46,-17.426941,14.672185,expresso,2,10624,3000,3G,-61.0,-3.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.37.04,-17.427133,14.672259,expresso,2,10624,3000,3G,-61.0,-5.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10624-10662-166:608-03-3000-2-10624-10662-165,I,expresso_log_events.txt
2025.07.18_23.37.07,-17.427133,14.672259,expresso,2,10623,3000,3G,-59.0,-6.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10624-10662-165:608-03-3000-2-10623-10637-167,I,expresso_log_events.txt
2025.07.18_23.37.28,-17.427227,14.67228,expresso,2,10623,3000,3G,-51.0,-4.0,,,,CALL_START,608-03-3000-2-10623 VOICE SEQUENCE:38,I,expresso_log_events.txt
2025.07.18_23.38.13,-17.427322,14.672259,expresso,2,10623,3000,3G,-51.0,-5.0,,,,CALL_END,608-03-3000-2-10623 VOICE SEQUENCE:38,V,expresso_log_events.txt
2025.07.18_23.38.46,-17.427322,14.672259,expresso,2,10623,3000,3G,-51.0,-2.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_23.38.48,-17.427322,14.672259,expresso,2,10623,3000,3G,-51.0,-2.0,,,,CALL_END,608-03-3000-2-10623,D,expresso_log_events.txt
2025.07.18_23.38.51,-17.427322,14.672259,expresso,2,10623,3000,3G,-51.0,-2.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.39.04,-17.427322,14.672259,expresso,2,10623,3000,3G,-51.0,-3.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.39.46,-17.427904,14.672392,expresso,2,10623,3000,3G,-59.0,-4.0,,,,CALL_START,608-03-3000-2-10623 VOICE SEQUENCE:39,D,expresso_log_events.txt
2025.07.18_23.40.13,-17.428301,14.672456,expresso,2,10621,3000,3G,-65.0,-3.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10623-10637-167:608-03-3000-2-10621-10637-167,V,expresso_log_events.txt
2025.07.18_23.40.31,-17.428508,14.672475,expresso,2,10621,3000,3G,-71.0,-5.0,,,,CALL_END,608-03-3000-2-10621 VOICE SEQUENCE:39,VD,expresso_log_events.txt
2025.07.18_23.41.04,-17.428791,14.67253,expresso,2,10621,3000,3G,-77.0,-4.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.41.05,-17.428791,14.67253,expresso,2,10621,3000,3G,-73.0,-4.0,,,,CALL_END,608-03-3000-2-10621,D,expresso_log_events.txt
2025.07.18_23.41.08,-17.428791,14.67253,expresso,2,10621,3000,3G,-79.0,-5.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.41.21,-17.428884,14.67256,expresso,2,10621,3000,3G,-71.0,-6.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.41.39,-17.429077,14.67261,expresso,2,10621,3000,3G,-79.0,-8.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10621-10637-167:608-03-3000-2-10621-10637-165,I,expresso_log_events.txt
2025.07.18_23.41.41,-17.429077,14.67261,expresso,2,10624,3000,3G,-89.0,-8.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10621-10637-165:608-03-3000-2-10624-10662-165,I,expresso_log_events.txt
2025.07.18_23.41.55,-17.429261,14.672656,NO COVERAGE,0,-1,--,-200,-11.0,,,,,I,,,expresso_log_events.txt
2025.07.18_23.41.55,-17.429261,14.672656,1033,4,4112,4G,-83,-11.0,,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.41.55,-17.429261,14.672656,1033,4,4112,4G,-92,-10.0,3.0,,-63.0,,608-03-3000-2-10624-10662-165:608-03-4112-1033-4-1673-468,I,,expresso_log_events.txt
2025.07.18_23.41.56,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.41.56,-17.429261,14.672656,1033,4,4112,4G,-92,-10.0,3.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.41.57,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.41.57,-17.429261,14.672656,1033,4,4112,4G,-93,-11.0,3.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.41.58,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.41.58,-17.429261,14.672656,1033,4,4112,4G,-93,-11.0,3.0,,-63.0,,I,,,expresso_log_events.txt
2025.07.18_23.41.59,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.41.59,-17.429261,14.672656,1033,4,4112,4G,-93,-11.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.00,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.42.00,-17.429261,14.672656,1033,4,4112,4G,-93,-11.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.01,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.42.01,-17.429261,14.672656,1033,4,4112,4G,-94,-11.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.02,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.42.02,-17.429261,14.672656,1033,4,4112,4G,-94,-11.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.03,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.42.03,-17.429261,14.672656,1033,4,4112,4G,-94,-11.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.03,-17.429261,14.672656,1033,4,4112,4G,-94,-11.0,3.0,,-65.0,,608-03-4112-1033-4 VOICE SEQUENCE:40,I,,expresso_log_events.txt
2025.07.18_23.42.04,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.42.04,-17.429261,14.672656,1033,4,4112,4G,-93,-11.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.05,-17.429261,14.672656,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.42.05,-17.429261,14.672656,1033,4,4112,4G,-93,-11.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.05,-17.42936,14.672661,1033,4,4112,4G,-93,-11.0,3.0,,-65.0,,608-03-4112-1033-4 VOICE SEQUENCE:40,I,,expresso_log_events.txt
2025.07.18_23.42.06,-17.42936,14.672661,NO COVERAGE,-1,--,-200,-11,,,,,,,,,expresso_log_events.txt
2025.07.18_23.42.06,-17.42936,14.672661,1033,4,4112,4G,-93,-10.0,3.0,,-65.0,,I,,,expresso_log_events.txt
2025.07.18_23.42.07,-17.42936,14.672661,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
