Timestamp	Longitude	Latitude	Operatorname	Node	CellID	LAC	NetworkTech	Level	Qual	SNR	CQI	LTERSSI	EventType	EventDetails	State
2025.07.18_23.26.10	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.10	-17.429107	14.669293		1033	5	4112	4G	-98	-14	2.0	-	-65	IN_COVERAGE		I
2025.07.18_23.26.11	-17.429187	14.669361	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.11	-17.429187	14.669361		1033	5	4112	4G	-93	-11	1.0	-	-63	IN_COVERAGE		I
2025.07.18_23.26.12	-17.429187	14.669361	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.12	-17.429187	14.669361		1033	5	4112	4G	-93	-11	1.0	-	-63	IN_COVERAGE		I
2025.07.18_23.26.13	-17.429187	14.669361	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.13	-17.429187	14.669361		1033	5	4112	4G	-96	-14	1.0	-	-63	IN_COVERAGE		I
2025.07.18_23.26.14	-17.429187	14.669361	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.14	-17.429187	14.669361		1033	5	4112	4G	-96	-14	1.0	-	-63	IN_COVERAGE		I
2025.07.18_23.26.15	-17.429187	14.669361	NO COVERAGE		-1		--	-200	-14	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.15	-17.429187	14.669361		1033	5	4112	4G	-96	-14	0.0	-	-63	IN_COVERAGE		I
2025.07.18_23.26.27	-17.429215	14.669503	expresso	1033	4	4112	4G	-93	-12	0.0	-	-63	HANDOVER_DATA_4G4G	608-03-4112-1033-5-1673-470:608-03-4112-1033-4-1673-468	D
2025.07.18_23.26.38	-17.429189	14.669601	expresso	1033	4	4112	4G	-87	-11	3.0	-	-57	CALL_START	608-03-4112-1033-4 VOICE SEQUENCE:33	I
2025.07.18_23.26.41	-17.429189	14.669601	expresso	2	10332	3000	3G	-85	-9	-	-	-	CSFB_4G3G	2542	VD
2025.07.18_23.26.41	-17.429189	14.669601	expresso	2	10332	3000	3G	-85	-9	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1033-4-1673-468:608-03-3000-2-10332-10637-172	VD
2025.07.18_23.26.54	-17.429189	14.669601	expresso	2	10331	3000	3G	-75	-6	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10332-10637-172:608-03-3000-2-10331-10637-172	VD
2025.07.18_23.27.23	-17.428835	14.669948	expresso	2	10331	3000	3G	-75	-3	-	-	-	CALL_END	608-03-3000-2-10331 VOICE SEQUENCE:33	V
2025.07.18_23.27.24	-17.428835	14.669948	expresso	2	10332	3000	3G	-79	-3	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10331-10637-172:608-03-3000-2-10332-10637-172	V
2025.07.18_23.27.51	-17.428446	14.669849	expresso	2	10622	3000	3G	-75	-3	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10332-10637-172:608-03-3000-2-10622-10637-172	V
2025.07.18_23.27.56	-17.428351	14.66983	expresso	2	10622	3000	3G	-79	-3	-	-	-		START PING	V
2025.07.18_23.27.59	-17.428351	14.66983	expresso	2	10622	3000	3G	-79	-3	-	-	-	CALL_END	608-03-3000-2-10622	D
2025.07.18_23.28.01	-17.428351	14.66983	expresso	2	10622	3000	3G	-79	-3	-	-	-		START UPLOAD	D
2025.07.18_23.28.14	-17.428257	14.669803	expresso	2	10622	3000	3G	-79	-3	-	-	-		START DOWNLOAD	D
2025.07.18_23.28.41	-17.427977	14.669799	expresso	2	40623	3000	3G	-75	-3	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10622-10637-172:608-03-3000-2-40623-2947-167	D
2025.07.18_23.28.51	-17.427882	14.669789	expresso	2	40622	3000	3G	-61	-6	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-40623-2947-167:608-03-3000-2-40622-2947-167	D
2025.07.18_23.28.58	-17.427787	14.669772	expresso	2	40622	3000	3G	-63	-5	-	-	-	CALL_START	608-03-3000-2-40622 VOICE SEQUENCE:34	D
2025.07.18_23.29.11	-17.427687	14.669787	expresso	2	40623	3000	3G	-59	-3	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-40622-2947-167:608-03-3000-2-40623-2947-167	VD
2025.07.18_23.29.43	-17.4274	14.669773	expresso	2	40623	3000	3G	-57	-2	-	-	-	CALL_END	608-03-3000-2-40623 VOICE SEQUENCE:34	VD
2025.07.18_23.30.16	-17.427226	14.669951	expresso	2	40623	3000	3G	-51	-2	-	-	-		START PING	VD
2025.07.18_23.30.18	-17.427226	14.669951	expresso	2	40623	3000	3G	-53	-2	-	-	-	CALL_END	608-03-3000-2-40623	D
2025.07.18_23.30.20	-17.427178	14.67003	expresso	2	40623	3000	3G	-53	-2	-	-	-		START UPLOAD	D
2025.07.18_23.30.33	-17.427125	14.670106	expresso	2	40623	3000	3G	-51	-2	-	-	-		START DOWNLOAD	D
2025.07.18_23.30.53	-17.427005	14.670253	expresso	2	10625	3000	3G	-51	-4	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-40623-2947-167:608-03-3000-2-10625-10662-166	D
2025.07.18_23.31.15	-17.426899	14.670405	expresso	2	10625	3000	3G	-51	-2	-	-	-	CALL_START	608-03-3000-2-10625 VOICE SEQUENCE:35	I
2025.07.18_23.32.00	-17.426844	14.670563	expresso	2	10625	3000	3G	-53	-2	-	-	-	CALL_END	608-03-3000-2-10625 VOICE SEQUENCE:35	V
2025.07.18_23.32.33	-17.426726	14.670811	expresso	2	10625	3000	3G	-55	-2	-	-	-		START PING	V
2025.07.18_23.32.34	-17.426726	14.670811	expresso	2	10625	3000	3G	-55	-2	-	-	-	CALL_END	608-03-3000-2-10625	D
2025.07.18_23.32.38	-17.426726	14.670811	expresso	2	10625	3000	3G	-59	-2	-	-	-		START UPLOAD	D
2025.07.18_23.32.51	-17.426697	14.670898	expresso	2	10625	3000	3G	-63	-3	-	-	-		START DOWNLOAD	D
2025.07.18_23.33.34	-17.426697	14.670898	expresso	2	10625	3000	3G	-59	-2	-	-	-	CALL_START	608-03-3000-2-10625 VOICE SEQUENCE:36	I
2025.07.18_23.33.36	-17.426697	14.670898	expresso	2	10625	3000	3G	-65	-2	-	-	-	CALL_BLOCK	608-03-3000-2-10625 VOICE SEQUENCE:36	VD
2025.07.18_23.34.08	-17.426631	14.671176	expresso	2	10624	3000	3G	-59	-2	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10625-10662-166:608-03-3000-2-10624-10662-166	VD
2025.07.18_23.34.11	-17.426631	14.671176	expresso	2	10624	3000	3G	-65	-2	-	-	-		START PING	VD
2025.07.18_23.34.15	-17.426624	14.67127	expresso	2	10624	3000	3G	-65	-2	-	-	-		START UPLOAD	VD
2025.07.18_23.34.28	-17.426607	14.671362	expresso	2	10624	3000	3G	-65	-4	-	-	-		START DOWNLOAD	VD
2025.07.18_23.34.56	-17.426599	14.671456	expresso	2	10624	3000	3G	-63	-3	-	-	-	CALL_END	608-03-3000-2-10624	I
2025.07.18_23.35.10	-17.426595	14.671553	expresso	2	10624	3000	3G	-71	-4	-	-	-	CALL_START	608-03-3000-2-10624 VOICE SEQUENCE:37	D
2025.07.18_23.35.55	-17.426516	14.671914	expresso	2	10624	3000	3G	-61	-3	-	-	-	CALL_END	608-03-3000-2-10624 VOICE SEQUENCE:37	VD
2025.07.18_23.36.28	-17.42674	14.672162	expresso	2	10624	3000	3G	-65	-3	-	-	-		START PING	VD
2025.07.18_23.36.30	-17.42674	14.672162	expresso	2	10624	3000	3G	-65	-3	-	-	-	CALL_END	608-03-3000-2-10624	D
2025.07.18_23.36.33	-17.42674	14.672162	expresso	2	10624	3000	3G	-67	-3	-	-	-		START UPLOAD	D
2025.07.18_23.36.46	-17.426941	14.672185	expresso	2	10624	3000	3G	-61	-3	-	-	-		START DOWNLOAD	D
2025.07.18_23.37.04	-17.427133	14.672259	expresso	2	10624	3000	3G	-61	-5	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10624-10662-166:608-03-3000-2-10624-10662-165	I
2025.07.18_23.37.07	-17.427133	14.672259	expresso	2	10623	3000	3G	-59	-6	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10624-10662-165:608-03-3000-2-10623-10637-167	I
2025.07.18_23.37.28	-17.427227	14.67228	expresso	2	10623	3000	3G	-51	-4	-	-	-	CALL_START	608-03-3000-2-10623 VOICE SEQUENCE:38	I
2025.07.18_23.38.13	-17.427322	14.672259	expresso	2	10623	3000	3G	-51	-5	-	-	-	CALL_END	608-03-3000-2-10623 VOICE SEQUENCE:38	V
2025.07.18_23.38.46	-17.427322	14.672259	expresso	2	10623	3000	3G	-51	-2	-	-	-		START PING	VD
2025.07.18_23.38.48	-17.427322	14.672259	expresso	2	10623	3000	3G	-51	-2	-	-	-	CALL_END	608-03-3000-2-10623	D
2025.07.18_23.38.51	-17.427322	14.672259	expresso	2	10623	3000	3G	-51	-2	-	-	-		START UPLOAD	D
2025.07.18_23.39.04	-17.427322	14.672259	expresso	2	10623	3000	3G	-51	-3	-	-	-		START DOWNLOAD	D
2025.07.18_23.39.46	-17.427904	14.672392	expresso	2	10623	3000	3G	-59	-4	-	-	-	CALL_START	608-03-3000-2-10623 VOICE SEQUENCE:39	D
2025.07.18_23.40.13	-17.428301	14.672456	expresso	2	10621	3000	3G	-65	-3	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10623-10637-167:608-03-3000-2-10621-10637-167	V
2025.07.18_23.40.31	-17.428508	14.672475	expresso	2	10621	3000	3G	-71	-5	-	-	-	CALL_END	608-03-3000-2-10621 VOICE SEQUENCE:39	VD
2025.07.18_23.41.04	-17.428791	14.67253	expresso	2	10621	3000	3G	-77	-4	-	-	-		START PING	V
2025.07.18_23.41.05	-17.428791	14.67253	expresso	2	10621	3000	3G	-73	-4	-	-	-	CALL_END	608-03-3000-2-10621	D
2025.07.18_23.41.08	-17.428791	14.67253	expresso	2	10621	3000	3G	-79	-5	-	-	-		START UPLOAD	D
2025.07.18_23.41.21	-17.428884	14.67256	expresso	2	10621	3000	3G	-71	-6	-	-	-		START DOWNLOAD	D
2025.07.18_23.41.39	-17.429077	14.67261	expresso	2	10621	3000	3G	-79	-8	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10621-10637-167:608-03-3000-2-10621-10637-165	I
2025.07.18_23.41.41	-17.429077	14.67261	expresso	2	10624	3000	3G	-89	-8	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10621-10637-165:608-03-3000-2-10624-10662-165	I
2025.07.18_23.41.55	-17.429261	14.672656	NO COVERAGE	0	-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.41.55	-17.429261	14.672656		1033	4	4112	4G	-83	-11	-	-	-63	IN_COVERAGE		I
2025.07.18_23.41.55	-17.429261	14.672656		1033	4	4112	4G	-92	-10	3.0	-	-63	IRAT_HANDOVER_DATA_3G4G	608-03-3000-2-10624-10662-165:608-03-4112-1033-4-1673-468	I
2025.07.18_23.41.56	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.41.56	-17.429261	14.672656		1033	4	4112	4G	-92	-10	3.0	-	-63	IN_COVERAGE		I
2025.07.18_23.41.57	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.41.57	-17.429261	14.672656		1033	4	4112	4G	-93	-11	3.0	-	-63	IN_COVERAGE		I
2025.07.18_23.41.58	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.41.58	-17.429261	14.672656		1033	4	4112	4G	-93	-11	3.0	-	-63	IN_COVERAGE		I
2025.07.18_23.41.59	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.41.59	-17.429261	14.672656		1033	4	4112	4G	-93	-11	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.00	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.00	-17.429261	14.672656		1033	4	4112	4G	-93	-11	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.01	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.01	-17.429261	14.672656		1033	4	4112	4G	-94	-11	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.02	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.02	-17.429261	14.672656		1033	4	4112	4G	-94	-11	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.03	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.03	-17.429261	14.672656		1033	4	4112	4G	-94	-11	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.03	-17.429261	14.672656		1033	4	4112	4G	-94	-11	3.0	-	-65	CALL_START	608-03-4112-1033-4 VOICE SEQUENCE:40	I
2025.07.18_23.42.04	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.04	-17.429261	14.672656		1033	4	4112	4G	-93	-11	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.05	-17.429261	14.672656	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.05	-17.429261	14.672656		1033	4	4112	4G	-93	-11	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.05	-17.42936	14.672661		1033	4	4112	4G	-93	-11	3.0	-	-65	CALL_BLOCK	608-03-4112-1033-4 VOICE SEQUENCE:40	I
2025.07.18_23.42.06	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.06	-17.42936	14.672661		1033	4	4112	4G	-93	-10	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.07	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.07	-17.42936	14.672661		1033	4	4112	4G	-93	-10	3.0	-	-65	IN_COVERAGE		I
2025.07.18_23.42.08	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.08	-17.42936	14.672661		1033	4	4112	4G	-95	-10	3.0	-	-67	IN_COVERAGE		I
2025.07.18_23.42.09	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.09	-17.42936	14.672661		1033	4	4112	4G	-95	-10	3.0	-	-67	IN_COVERAGE		I
2025.07.18_23.42.10	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.10	-17.42936	14.672661		1033	4	4112	4G	-91	-11	3.0	-	-61	IN_COVERAGE		I
2025.07.18_23.42.11	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.11	-17.42936	14.672661		1033	4	4112	4G	-91	-11	3.0	-	-61	IN_COVERAGE		I
2025.07.18_23.42.12	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.12	-17.42936	14.672661		1033	4	4112	4G	-91	-12	3.0	-	-61	IN_COVERAGE		I
2025.07.18_23.42.13	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.13	-17.42936	14.672661		1033	4	4112	4G	-91	-12	5.0	-	-61	IN_COVERAGE		I
2025.07.18_23.42.14	-17.42936	14.672661	NO COVERAGE		-1		--	-200	-12	-	-	-	NO_COVERAGE		I
2025.07.18_23.42.14	-17.429454	14.67267		1033	4	4112	4G	-91	-12	5.0	-	-61	IN_COVERAGE		I
2025.07.18_23.42.19	-17.429454	14.67267	expresso	1061	4	4112	4G	-86	-8	3.0	-	-59	HANDOVER_DATA_4G4G	608-03-4112-1033-4-1673-468:608-03-4112-1061-4-1673-405	D
2025.07.18_23.42.31	-17.429556	14.672688	expresso	1033	4	4112	4G	-88	-10	4.0	-	-61	HANDOVER_DATA_4G4G	608-03-4112-1061-4-1673-405:608-03-4112-1033-4-1673-468	D
2025.07.18_23.42.40	-17.429652	14.67269	expresso	1033	4	4112	4G	-89	-10	7.0	-	-61		START PING	I
2025.07.18_23.42.45	-17.429652	14.67269	expresso	1033	4	4112	4G	-85	-10	9.0	-	-57		START UPLOAD	D
2025.07.18_23.42.58	-17.429826	14.672763	expresso	1033	4	4112	4G	-84	-10	8.0	-	-57		START DOWNLOAD	D
